92.22,2.9003,0.12373,0.066095,0.53654,4.0756,0.0027566,0.07529
4.3632,93.152,1.6166,0.0054871,0.16263,0.66023,0.00044714,0.039621
0.82319,5.8428,93.117,0.0012245,0.037637,0.17633,0.00010653,0.0017265
0.10809,0.0062124,0.000979,86.722,7.3366,0.86975,2.5169,2.4399
0.63569,0.11341,0.021619,3.4497,88.987,5.796,0.29193,0.70503
5.0059,0.23123,0.023588,0.4733,3.7979,90.185,0.064199,0.21931
0.011977,0.0010906,0.0001881,4.2898,1.4294,0.25825,81.293,12.717
0,0,0,0,0,0,0,100
